,Name,Price_for_two,Cuisines,Address,Maps_Link,Pincode,latitude,longitude,Reviews,Votes,Rating,Facilities,Company_Phone,Restaurant_Phone,Menu_Links,Menu_Labels,Bestselling_Items,Restaurant_Type
0,The Sushi Company,800 ,"['Asian', 'Sushi', 'Beverages']","Quarter 2, Sardar Patel Marg C Scheme Near Alisha Makeup Studio Central Jaipur 302001","https://maps.google.com/?q=26.904570,75.793904",302001,26° 54' 16.4520'' N,75° 47' 38.0544'' E,1 Reviews,10 Votes ,4.2,"['Home Delivery', 'Wallet Accepted']",+91 9212340202,09829408555,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/j/x/m86405-16050055235faa70d3e3abb.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/v/w/m86405-16050055415faa70e52f43a.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/h/a/m86405-16050055535faa70f129ad2.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/w/t/m86405-16050055675faa70ff976b9.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/o/q/m86405-16050055795faa710b79f29.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/j/m/m86405-16050055955faa711bea67b.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/h/c/m86405-16050056095faa71290eed3.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/s/c/m86405-16050056225faa71360ad01.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/e/c/m86405-16050056345faa7142ee8f8.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/e/r/m86405-16050056475faa714f82ec6.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu']",0,Casual Dining
0,Baalti Bhar Ke,800 ,"['North Indian', 'Mughlai']","Neelkanth Tower, Bais Godam, Bhawani Singh Road C Scheme  Central Jaipur 302001","https://maps.google.com/?q=26.902591,75.793569",302001,26° 54' 9.3276'' N,75° 47' 36.8484'' E,0,0,0,"['Air Conditioned', 'Home Delivery', 'Parking', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,09057704777,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/l/g/m105515-1650354362625e68bac5241.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/d/v/m105515-1650354348625e68acacbd7.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/x/u/m105515-1650354355625e68b3c32b8.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/x/k/m105515-1650354369625e68c13d6e9.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu']",0,Casual Dining
0,Topaz SkyDeck and FineDine,900 ,"['North Indian', 'Chinese', 'Continental']","Plaza, Motilal Atal Road Mirza Ismail Road Near Jakhar Travels West Jaipur 302001","https://maps.google.com/?q=26.920621,75.797947",302001,26° 55' 14.2356'' N,75° 47' 52.6092'' E,24 Reviews,43 Votes ,0,"['Wifi', 'Home Delivery', 'Parking', 'Live Performance', 'Cards Accepted', 'Roof Top', 'Live Screening', 'Wallet Accepted']",+91 9212340202,08955833715,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/d/t/m17685-16011045405f6eea9cb4532.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/n/i/m17685-165977831062ee350656a43.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/y/q/m17685-165977831762ee350de7220.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/g/t/m17685-165977832662ee351695f14.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/l/x/m17685-165977833462ee351e7a125.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/j/z/m17685-165977830262ee34fe48156.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/y/w/m17685-165977834062ee35244b38e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/k/u/m17685-165977834562ee3529ed714.jpg?tr=tr:n-xlarge']","['Candle Light Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu']","Bhindi Rajasthani, Mushroom Mutter, Veg Jaipuri, Dal Maharani, Cheese Cutlet, Paneer Amritsari",Casual Dining
0,Spice It,"2,000 ","['Chinese', 'North Indian', 'Continental']","Bombay Walon Ka Bagh, Ajmer Road Civil Lines Near Tigers’ Martial Arts Academy Central Jaipur 302006 ","https://maps.google.com/?q=26.907912,75.780040",302006,26° 54' 28.4832'' N,75° 46' 48.1440'' E,3 Reviews,14 Votes ,4.3,"['Air Conditioned', 'Wifi', 'Serves Alcohol', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,07665430108,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/w/l/m15410-1651207005626b6b5d31f98.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/b/u/m15410-1651207012626b6b6413efa.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/w/m/m15410-1651207018626b6b6a93695.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/o/d/m15410-1651207025626b6b712a8e4.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/u/c/m15410-1651207031626b6b77d8772.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/i/q/m15410-1651207075626b6ba39446c.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/m/i/m15410-1651207081626b6ba98f6a4.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/f/s/m15410-1651207087626b6baf7f0fa.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/y/e/m15410-1651207092626b6bb4d9137.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/e/i/m15410-1651207098626b6bba96607.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu']","Shichimi Spiced Crispy Corn, Murgh ke Sholey, Matar Paneer Meal Bowl, Spice It Caesar Chicken, Tandoori Roti, Naan.",Casual Dining
0,Barley House,"1,000 ","['North Indian', 'Chinese', 'Continental', 'Italian']","218 Rooftop Hotel Jazz Club, Gopalbari Mirza Ismail Road Near Ganpati Plaza  West Jaipur 302001","https://maps.google.com/?q=26.919327,75.799096",302001,26° 55' 9.5772'' N,75° 47' 56.7456'' E,0,0,0,"['Air Conditioned', 'Wifi', 'Serves Alcohol', 'Live Performance', 'Cards Accepted', 'Outdoor Seating', 'Wallet Accepted']",+91 9212340202,09929992410,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/b/h/m103325-164283629361ebb145e9133.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/v/s/m103325-164283630261ebb14e47153.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/u/r/m103325-164283631061ebb156521ce.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/y/r/m103325-164283631861ebb15e8751c.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/i/k/m103325-164283632661ebb1661f74e.jpg?tr=tr:n-xlarge']","['Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Bar Menu']","Hot Gulab Jamun, Browani With Ice Cream, Butter Chicken, Kadai Chicken, Fry Tangdi, Chilli Fish.",Casual Dining
0,Road House Bar And Grill,"2,400 ","['Finger Food', 'North Indian']","Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Marg Bais Godam Near State Bank Of India Central Jaipur 302001","https://maps.google.com/?q=26.902938,75.792707",302001,26° 54' 10.5768'' N,75° 47' 33.7452'' E,3 Reviews,26 Votes ,4.5,"['Smoking Area', 'Air Conditioned', 'DJ', 'Wifi', 'Valet Available', 'Serves Alcohol', 'Parking', 'Differently Abled Friendly', 'Cards Accepted', 'Live Screening', 'Wallet Accepted']",+91 9212340202,09799392116,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/2/i/a/m26525-15846225985e736c06cb687.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/2/k/b/m26525-162652125960f2beabba7c8.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/2/d/u/m26525-162652126760f2beb3ca5c4.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/2/c/o/m26525-162652127560f2bebbddd08.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/2/r/v/m26525-162652128560f2bec59622f.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/2/j/f/m26525-162652129260f2beccda6f9.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/2/j/z/m26525-162652130060f2bed470324.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/2/b/y/m26525-162652130860f2bedc85337.jpg?tr=tr:n-xlarge']","['Food Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu']","Shami Kebab, Murgh Tikka, Paneer Aap Ki Pasand, Laal Maas, Pancake, Hot Chocolate.","5 Star, Lounge"
0,Kalyan Rooftop Bar and Lounge,"1,400 ","['Chinese', 'North Indian', 'Fast Food', 'Italian', 'South Indian']","59, Hotel Kalyan, Hathroi Fort, Ajmer Road Gopalbari  North Jaipur 302001","https://maps.google.com/?q=26.91630,75.79595",302001,26° 54' 58.6800'' N,75° 47' 45.4200'' E,5 Reviews,9 Votes ,4,"['Smoking Area', 'Wifi', 'Home Delivery', 'Parking', 'Live Performance', 'Cards Accepted', 'Full Bar Available', 'Outdoor Seating', 'Roof Top', 'Wallet Accepted']",+91 9212340202,0141-4015919,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/l/w/m51137-16478543656238431dc7a48.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/k/r/m51137-16478543726238432428fb4.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/a/y/m51137-16478543786238432ac225d.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/z/w/m51137-16478543856238433125f72.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/v/w/m51137-164785439162384337a051d.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/f/i/m51137-16478543986238433e18eba.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/y/t/m51137-164785459462384402ee0ff.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/z/w/m51137-16478546036238440b463a1.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/d/z/m51137-1647854611623844136fe2e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/e/m/m51137-16478546196238441b857f1.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/l/d/m51137-164785462662384422ea6c6.jpg?tr=tr:n-xlarge']","['Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu']","Kalyan Special Ghee Roast Chicken, Afghani Tandoori Chicken, Jaisalmeri Laal Maas, Matka Chicken Biryani, Kalyan Special Pinkcity Pizza, Crime & Punishment Shake, Chinese Sizzler, Zaffron Sour (Cocktail), Spicy Oldfashioned,  Paneer Tiranga & Kalyan Special Rajasthani Thali",Nightlife
0,Aurum,"1,500 ","['Asian', 'Chinese', 'Desserts', 'Italian', 'North Indian']","Hilton Jaipur, 42, Geejgarh House, Hawa Sadak Bais Godam Near Zivaya Spa Central Jaipur 302001","https://maps.google.com/?q=26.901161,75.784029",302001,26° 54' 4.1796'' N,75° 47' 2.5044'' E,1 Reviews,22 Votes ,4.3,"['Valet Available', 'Serves Alcohol', 'Parking', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,07728897404,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/f/u/m16302-165753084762cbe9dfc76ab.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/v/a/m16302-165753085562cbe9e7d9407.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/o/d/m16302-164275276961ea6b01514ac.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/x/g/m16302-164275282261ea6b365917c.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/l/d/m16302-164275282961ea6b3d7f753.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/u/s/m16302-164275283661ea6b445f4db.jpg?tr=tr:n-xlarge']","['Food Menu', 'Food Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu']","Grilled Chicken, Chilli Paneer, Laal Maas, Murgh Badami Korma, Belgian Chocolate Brownie, Gulab Jamun.","5 Star, Casual Dining"
0,Brewtown,600 ,"['Fast Food', 'Pizza']","122, Dhuleshwar Garden, Hathroi C Scheme Near Titans Solution Central Jaipur 302001","https://maps.google.com/?q=26.915542,75.798484",302001,26° 54' 55.9512'' N,75° 47' 54.5424'' E,6 Reviews,7 Votes ,0,"['Home Delivery', 'Wallet Accepted']",+91 9212340202,07357333971,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/t/d/m72155-16309297086136032cb9466.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/q/v/m72155-1630929715613603337ea14.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/l/q/m72155-16309297226136033a5e520.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/a/l/m72155-15851125585e7ae5ee43429.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/p/d/m72155-15851125685e7ae5f873d05.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/u/n/m72155-15851125785e7ae602ba97a.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/m/p/m72155-15851125885e7ae60cba713.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/e/t/m72155-15851125985e7ae6166ac0c.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/c/h/m72155-15851125015e7ae5b56936c.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/n/m/m72155-15851125115e7ae5bf680db.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/z/m/m72155-15851125215e7ae5c97bc58.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/c/s/m72155-15851125375e7ae5d979c4d.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/f/r/m72155-15851125485e7ae5e4362e7.jpg?tr=tr:n-xlarge']","['Special Menu', 'Special Menu', 'Special Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu']",0,Cafe
0,Fort View Restaurant,800 ,"['Continental', 'North Indian', 'Chinese', 'Mughlai']","Nahargarh Haveli, B4, Lane 1, Ajmer Road Gopalbari Near Federal Bank North Jaipur 302006","https://maps.google.com/?q=26.914577,75.792538",302006,26° 54' 52.4772'' N,75° 47' 33.1368'' E,0,0,3.3,"['Home Delivery', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,0141-4108330,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/x/i/m87261-16081879095fdb0005e0370.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/q/i/m87261-16081879155fdb000b9d9d6.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/g/u/m87261-16081879215fdb001191c5d.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/w/n/m87261-16081879275fdb0017bc48f.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/i/n/m87261-16081879335fdb001de1fc8.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/s/j/m87261-16081879405fdb00242ec82.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/j/o/m87261-16081879465fdb002a7a216.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/e/i/m87261-16081879525fdb003073c5e.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu']",0,Casual Dining
0,The Feast,900 ,"['Beverages', 'Fast Food', 'Desserts']","Coral Castle, E92, Ground Floor, Subhash Marg C Scheme Near Syndicate Bank  Central Jaipur 302001","https://maps.google.com/?q=26.907517,75.797649",302001,26° 54' 27.0612'' N,75° 47' 51.5364'' E,No Reviews,3 Votes ,0,"['Home Delivery', 'Cards Accepted', 'Outdoor Seating', 'Wallet Accepted']",+91 9212340202,0141-4053714,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/t/b/m49855-15444382815c0e420972347.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/k/k/m49855-15444382885c0e42106eaee.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/w/z/m49855-15444382955c0e42173c6e6.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/b/m/m49855-15444383025c0e421e4b1b0.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/q/f/m49855-15444382665c0e41fadee66.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/p/z/m49855-15444382745c0e42024df19.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/p/w/m49855-15444383095c0e42257268d.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/m/e/m49855-15444383165c0e422c01acb.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/q/l/m49855-15444383225c0e42324e044.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu']","Chocolate Mousse Cake, Chocolate Truffle Pastry, Thick Shakes, Pastry, Salad, Garlic Bread.","Cafe, Bakery"
0,Silk Route,"1,000 ",['Asian'],"Kamal Mansion, 5, MI Road, C Scheme  Central Jaipur 302001","https://maps.google.com/?q=26.899480,75.786876",302001,26° 53' 58.1280'' N,75° 47' 12.7536'' E,0,0,4.3,"['Air Conditioned', 'Wifi', 'Parking', 'Wallet Accepted']",+91 9212340202,09929522100,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/u/c/m104669-16485336606242a09cf1837.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/q/k/m104669-16485336676242a0a3c6441.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/w/p/m104669-16485336746242a0aa8bc6f.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/y/m/m104669-16485336816242a0b1b6a77.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/t/a/m104669-16485336886242a0b89ad4c.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/j/j/m104669-16485336966242a0c00589a.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/x/f/m104669-16485337036242a0c721baa.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/v/q/m104669-16485337096242a0cd5aee0.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/h/a/m104669-16485337166242a0d403f35.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/f/v/m104669-16485337226242a0daa7abf.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu']",0,Casual Dining
0,Stepout Cafe,800 ,"['Continental', 'Italian', 'Lebanese', 'Mexican', 'Street Food']","P14, Ashok Nagar, Sahdev Marg C Scheme Near Jai Uttam Apartment Central Jaipur 302001","https://maps.google.com/?q=26.905902,75.802079",302001,26° 54' 21.2472'' N,75° 48' 7.4844'' E,5 Reviews,60 Votes ,4.2,"['Smoking Area', 'Wifi', 'Home Delivery', 'Parking', 'Cards Accepted', 'Outdoor Seating', 'Wallet Accepted']",+91 9212340202,08619246464,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/e/z/m49991-165771488262ceb8c28cc93.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/v/l/m49991-165771489062ceb8ca2b448.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/m/k/m49991-165771489862ceb8d21d52a.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/k/z/m49991-165771490662ceb8dab9282.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/f/f/m49991-165771491462ceb8e275459.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/o/l/m49991-165771492162ceb8e9ede32.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu']","Mushroom Pesto, Roasted Veggie Pizza, Bruschetta Platter, Masala Cola, Choco Frappe, Arabiata Pasta.",Cafe
0,The Pavilion,"1,500 ","['North Indian', 'Chinese']","Hotel Vesta International, S 3, Linking Road Gopalbari Near Andhra Bank  North Jaipur 302001","https://maps.google.com/?q=26.914640,75.791118",302001,26° 54' 52.7040'' N,75° 47' 28.0248'' E,1 Reviews,1 Votes ,3,"['Air Conditioned', 'Parking', 'Cards Accepted']",+91 9212340202,0141-4277777,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/h/c/m5742-164060522661c9a62a4c382.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/e/n/m5742-164060518461c9a600b0b55.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/u/h/m5742-164060519061c9a6069299e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/h/u/m5742-164060519661c9a60c6eea7.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/t/b/m5742-164060520261c9a6127c5cb.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/s/w/m5742-164060520861c9a61894ba5.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/d/l/m5742-164060521461c9a61e8035e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/y/p/m5742-164060522061c9a62493bf8.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu']",0,Casual Dining
0,Chaandi,"1,700 ",['North Indian'],"Hilton Hotel, 42, 1st Floor, Hawa Sadak Bais Godam Near Shakti Dham Mandir Central Jaipur 302007","https://maps.google.com/?q=26.901303,75.783826",302007,26° 54' 4.6908'' N,75° 47' 1.7736'' E,2 Reviews,11 Votes ,4,"['Air Conditioned', 'Wifi', 'Valet Available', 'Home Delivery', 'Parking', 'Live Performance', 'Cards Accepted', 'Live Screening', 'Wallet Accepted']",+91 9212340202,0141-4170000,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/w/i/m16305-165753071362cbe9592e9d6.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/r/s/m16305-165753071962cbe95fbc297.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/y/c/m16305-165753072662cbe96609215.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/k/a/m16305-165753073262cbe96ce1896.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/g/e/m16305-165753073962cbe97337256.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu', 'Menu']","Dal ‘E’ Chaandi, Gulab Jamun Cheese Cake,  Khumb Ki Kurkuri, Ker Sangri ki Shammi, Laal Maas, and Mutton,  GaloutiChicken,  Kathi Roll, Paneer Kathi Roll, Murgh Dum Biryani, Paneer Lababdar, Murgh Badami Korma, Gulab Jamun.","5 Star, Casual Dining"
