,Name,Price_for_two,Cuisines,Address,Maps_Link,Pincode,latitude,longitude,Reviews,Votes,Rating,Facilities,Company_Phone,Restaurant_Phone,Menu_Links,Menu_Labels,Bestselling_Items,Restaurant_Type
0,La Selle,"1,600 ","['Continental', 'American']","Saaket Nirvana, Padre Pedru Ferrao Road Margao  South Goa 403802","https://maps.google.com/?q=15.290737,73.960496",403802,15° 17' 26.6532'' N,73° 57' 37.7856'' E,0,0,4,"['Air Conditioned', 'Wifi', 'Serves Alcohol', 'Cards Accepted', 'Outdoor Seating', 'Wallet Accepted']",+91 9212340202,09765183003,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/i/d/m104485-16484719566241af9440ce4.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/u/h/m104485-16484719696241afa19d3d1.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/k/e/m104485-16484719886241afb49dab7.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/u/c/m104485-16484720016241afc1af0fe.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/k/i/m104485-16484720146241afcee4e56.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/b/l/m104485-16484720296241afdd71687.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/p/c/m104485-16484720556241aff7a60bb.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/p/d/m104485-16484720696241b00519c97.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/c/h/m104485-16484720816241b011d690c.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/e/j/m104485-16484719196241af6f41713.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/e/x/m104485-16484719316241af7b5c3d1.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/x/k/m104485-16484719436241af87296e3.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/j/i/m104485-16484719776241afa9b2805.jpg?tr=tr:n-xlarge']","['Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu']",0,Casual Dining
0,Peppers,900 ,"['Goan', 'North Indian']","15/604, Gold Road, Pajifond, Margao Near Child Care School, South Goa 403601","https://maps.google.com/?q=15.272678,73.964455",403601,15° 16' 21.6408'' N,73° 57' 52.0380'' E,No Reviews,1 Votes ,3.5,"['Wifi', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,0,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/i/f/m86121-1636459616618a6460e1614.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/v/z/m86121-1636459621618a64655bb54.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/w/z/m86121-1636459625618a6469c9d14.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/8/j/b/m86121-1636459630618a646e7b85f.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu']","Chicken Biryani, Chicken Steak.",QSR
0,Cremeux,800 ,"['Desserts', 'Pizza', 'Fast Food']","Damodar Building, 10 - 11, Margao Near Central Bank Of India, South Goa 403601","https://maps.google.com/?q=15.274810,73.956499",403601,15° 16' 29.3160'' N,73° 57' 23.3964'' E,No Reviews,1 Votes ,5,"['Air Conditioned', 'Home Delivery', 'Parking', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,0,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/o/g/m4819-1645770927621878af0344e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/h/b/m4819-1645770932621878b4d5d37.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/q/a/m4819-1645770914621878a2d8adc.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu']",0,"QSR, Bakery"
0,Cremeux,800 ,"['Desserts', 'Pizza', 'Fast Food']","Gauri Apartments, Navelim Highway Navelim  South Goa 403707","https://maps.google.com/?q=15.261169,73.963904",403707,15° 15' 40.2084'' N,73° 57' 50.0544'' E,3 Reviews,6 Votes ,3.3,"['Air Conditioned', 'Home Delivery', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,08322447236,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/o/g/m4819-1645770927621878af0344e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/h/b/m4819-1645770932621878b4d5d37.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/q/a/m4819-1645770914621878a2d8adc.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu']",0,QSR
0,Navtara,600 ,"['Fast Food', 'South Indian', 'Beverages', 'North Indian', 'Goan']","Reliance Magnum Building, Madel, Majorda Near The Goa Urban Co-operative Bank, South Goa 403601","https://maps.google.com/?q=15.287548,73.954980",403601,15° 17' 15.1728'' N,73° 57' 17.9280'' E,7 Reviews,21 Votes ,4.2,"['Home Delivery', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,07410019436,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/r/y/m4733-15845078185e71abaa76047.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/u/i/m4733-15845078345e71abbae8cbc.jpg?tr=tr:n-xlarge']","['Menu', 'Menu']","Roasted Papad, Fried Masala Papad, Bhindi Masala, Punjabi Chole, Gulab Jamun, Gajar Halwa.",Casual Dining
0,U.S Pizza,500 ,['Pizza'],"Osia Commercial Archid, Shop 1, Ground Floor, Inox A - Wing Margao Near Western City Centre South Goa 403602","https://maps.google.com/?q=15.286005,73.957047",403602,15° 17' 9.6180'' N,73° 57' 25.3692'' E,0,0,3.4,"['Air Conditioned', 'Home Delivery', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,07517560607,['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/7/a/t/m70996-15737080825dcce1329dba1.jpg?tr=tr:n-xlarge'],['Menu'],"Cheesy Potato Pops, Fresh Dough Bites, Browine Fudge, Hot Chocolate Fudge, Regular Combo, Char Grilled Pizza.",QSR
0,The Chocolate Room,800 ,"['Beverages', 'Desserts', 'Fast Food', 'Italian']","Reliance Magnum Building, Shop No. 8, Madel Margao Near United Bank Of India South Goa 403601","https://maps.google.com/?q=15.287443,73.955014",403601,15° 17' 14.7948'' N,73° 57' 18.0504'' E,5 Reviews,21 Votes ,3.6,"['Air Conditioned', 'Home Delivery', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,08308976203,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/l/g/m5733-15638726355d36cd7ba4797.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/k/a/m5733-15638726415d36cd814b629.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/h/y/m5733-15638726475d36cd87ac45a.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/v/y/m5733-15638726545d36cd8e1716a.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/z/f/m5733-15638726605d36cd9447e2c.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/u/x/m5733-15638726665d36cd9a50fc3.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/u/w/m5733-15638726725d36cda050fad.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/y/j/m5733-15638726785d36cda61878e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/o/c/m5733-15638726845d36cdac7a9f0.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/v/a/m5733-15638726905d36cdb2734be.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/j/g/m5733-15638726975d36cdb906d56.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/r/l/m5733-15638727045d36cdc01207e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/d/h/m5733-15638727095d36cdc58a4cd.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/p/c/m5733-15638727155d36cdcbdee94.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/b/a/m5733-15638727215d36cdd146ac7.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/x/i/m5733-15638727275d36cdd74fe68.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/o/d/m5733-15638727335d36cddd72462.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/i/s/m5733-15638727405d36cde45eaf1.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/d/w/m5733-15638727475d36cdeb3b89d.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/5/s/o/m5733-15638727535d36cdf135998.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu', 'Menu']","Tandoori Paneer Sandwich, Garden Fresh Panino, French Fries, Creamy Chicken Pasta, Waffle Wonders, Nachos Supreme.",Cafe
0,Smokin' Joe's,500 ,"['Pizza', 'Fast Food']","Minguel Miranda Mansion, Shop 1, P.E. Miranda Road Margao Near BP Mohidin Petrol Pump South Goa 403601","https://maps.google.com/?q=15.283085,73.970539",403601,15° 16' 59.1060'' N,73° 58' 13.9404'' E,0,0,1,"['Home Delivery', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,08552994785,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/y/g/m481-164973855362550339c706e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/j/s/m481-16497385596255033fbcc85.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/z/d/m481-16497385666255034603425.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/4/e/i/m481-16497385716255034bdff7e.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu']","Roast Chicken Pizza, Barbecued Chicken Pizza, Chicken Tikka Pizza, Butter Chicken Pizza, Zesty Chicken Pizza, Chilly Chicken Pizza.",QSR
0,Shree Fast Food,600 ,"['North Indian', 'Chinese']","Vidya Nagar, Gogal Margao Near Patni Enterprise South Goa 403601","https://maps.google.com/?q=15.278627,73.978964",403601,15° 16' 43.0572'' N,73° 58' 44.2704'' E,0,0,0,"['Home Delivery', 'Cards Accepted', 'Outdoor Seating', 'Wallet Accepted']",+91 9212340202,09673077177,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/p/j/m105607-1650367571625e9c533ee6c.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/g/j/m105607-1650367577625e9c59c039a.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/q/p/m105607-1650367584625e9c60220ad.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu']",0,Casual Dining
0,Pai Palace,600 ,"['South Indian', 'North Indian', 'Chinese']","Annapurna Swami Vivekananda Colony, New Zariwaddo, Vidya Nagar Margao Near IFB Point South Goa 403601","https://maps.google.com/?q=15.284079,73.977972",403601,15° 17' 2.6844'' N,73° 58' 40.6992'' E,0,0,0,"['Air Conditioned', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,09673077177,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/x/k/m105606-1650456952625ff9784781e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/d/l/m105606-1650456929625ff96163ca8.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/w/b/m105606-1650456937625ff96987cf9.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/d/r/m105606-1650456945625ff9715c87a.jpg?tr=tr:n-xlarge']","['Menu', 'Menu', 'Menu', 'Menu']",0,Casual Dining
0,Tropica,"1,600 ","['Continental', 'Goan', 'North Indian']","H.No 573/A, Birondi, Salcete Benaulim Near Bharat Petroleum Petrol Pump South Goa 403716","https://maps.google.com/?q=15.258741,73.945124",403716,15° 15' 31.4676'' N,73° 56' 42.4464'' E,0,0,4.4,"['Wifi', 'Live Performance', 'Cards Accepted', 'Full Bar Available', 'Dance Floor', 'Outdoor Seating', 'Wallet Accepted']",+91 9212340202,07702897753,"['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/p/c/m102861-164017323561c30eb301209.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/b/d/m102861-164017324361c30ebb1a0bf.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/v/s/m102861-164017325161c30ec3390e5.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/r/y/m102861-164017325961c30ecb3df40.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/o/a/m102861-164017326761c30ed379583.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/j/s/m102861-164017332761c30f0fc5d02.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/c/q/m102861-164017334761c30f234ff8e.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/d/x/m102861-164017336561c30f35b7970.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/k/f/m102861-164017340361c30f5b66476.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/g/d/m102861-164017341061c30f624a4ad.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/q/v/m102861-164017341761c30f69062b2.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/o/f/m102861-164017342461c30f702a16f.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/d/p/m102861-164017343161c30f777dfc8.jpg?tr=tr:n-xlarge', 'https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/z/p/m102861-164017343861c30f7e0e9bd.jpg?tr=tr:n-xlarge']","['Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Food Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu', 'Bar Menu']",0,Nightlife
0,Hayatt Restaurant,800 ,"['North Indian', 'Chinese', 'Fast Food']","Sai Kutir Building, Margao Near  Unique Fitness Gym, South Goa 403601","https://maps.google.com/?q=15.276735,73.974215",403601,15° 16' 36.2460'' N,73° 58' 27.1740'' E,0,0,0,"['Air Conditioned', 'Cards Accepted', 'Wallet Accepted']",+91 9212340202,08087512192,['https://im1.dineout.co.in/images/uploads/restaurant/sharpen/1/l/v/m106272-1653298793628b5669ce11b.jpg?tr=tr:n-xlarge'],['Menu'],"Tandoor Roti, Chicken Biryani, Butter Chicken.",Casual Dining
